movie_name,trailer_video_id,likes,dislikes,views,sentiment_score
The Sweetest Thing,yMP-BMUOzsU,1462,85,1609029,0.23218050847457625
The Transporter,sU5lEfAkOGM,1481,561,7890618,-0.05070111524163564
Beauty and the Beast (IMAX),herCuCHSR2s,177,10,122294,0.2231388888888889
Jonah: A VeggieTales Movie,N5LkB6uKDg4,343,68,449274,0.09774615384615384
Frida,iG68gwg1Bs0,9717,1072,3682390,-0.023503483606557386
All About the Benjamins,9Y1DkQr2EHU,125,10,99841,0.0
Blood Work,r6FxROAHJH4,37999,2631,8246819,0.05649060000000003
Brown Sugar,2i6iNBv5kHc,4555,592,1511146,0.0847058139534884
The Crocodile Hunter: Collision Course,P06IeXkgRNA,185,20,97354,0.22305
SwimFan,W-RGVruG7Y0,959,54,580395,0.14603763440860218
The New Guy,xCwwxNbtK6Y,104634,11689,22140424,0.2522403999999998
Ghost Ship,GtAoFvhc4C4,3372,177,1566263,0.028428800000000004
Bad Company,UaHcMxfJlhY,9714,230,2741279,0.1867318637274549
The Banger Sisters,N_mVkZ426vs,164,8,103576,0.16494666666666669
Dragonfly,_fglzCnPlec,1145,65,844062,0.058199999999999995
Queen of the Damned,2Gu9HtN05sc,1085,91,627711,0.14047131782945732
Halloween: Resurrection,xMpeZ1BXEO4,1014,31,637928,0.06999859999999984
One Hour Photo,sXiRZhDEo8A,38302,997,14193668,0.08255819999999996
Murder by Numbers,RDEAL9vbpM0,497,23,489702,0.12279818181818185
Analyze That,vF-lF7slKV4,318,16,182285,0.21469375
The Pianist,itR0-I9idXk,4689,156,3288141,0.10778276553106206
Friday After Next,8OunfZt2xR4,12182,7023,4140177,0.00020691056910570279
I Spy,pXwaKB7YOjw,22678,826,10525131,0.18060279999999973
The Hot Chick,qTkEIGsNXu4,10973,3609,10241351,0.005633131313131339
K-19: The Widowmaker,zhTHS7sjTls,453,25,419328,0.1417181318681319
E.T. (20th Anniversary),qYAETtIIClk,1396,106,648459,0.1718029702970297
The Mothman Prophecies,bXcpwJbXT7o,667,49,317547,0.05282903225806448
Clockstoppers,BQ5_1cXSh-w,602,32,315514,0.1882022140221401
Crossroads,vb398BOlv0Q,,,988445,0
40 Days and 40 Nights,RDfySDiGeh8,4964,740,1658600,0.06954097363083164
Showtime,AXCTMGYUg9A,76536,2190,17993924,0.40442380000000033
Treasure Planet,Q4K_pjwPZLQ,1748,56,714678,0.3258699999999998
Undercover Brother,lFn1SZj59x8,837,36,481081,0.11244923076923077
Enough,c-nTqVA6Wm0,2041,564,5812520,0.14981551724137926
Collateral Damage,JxaeSw7_i2c,8119,256,1511057,0.21495707070707062
The Wild Thornberrys,KhB95HEZT04,346,29,259358,0.17339673913043482
Resident Evil,9dc5iiT0f1s,30406,3316,20971465,0.08715739999999987
The Master of Disguise,Tuzv45F_BIU,594,67,495239,0.13577741935483872
Blue Crush,fGm2Tsa6RMQ,5168,272,3145852,0.10614933333333333
Windtalkers,86QB_WXYcqE,702,38,712485,0.07781700879765398
Orange County,9Hd_uO72h1s,4235,309,2753741,0.29622099999999996
A Walk to Remember,V96uhfQ0x9A,20694,513,10913016,0.3179261999999999
About a Boy,iJJSh-eEdRk,944750,5684,27892554,0.23757339999999974
High Crimes,VW4XO-52ubE,9440,320,4642911,0.12089759519038068
The Hours,LoebZZ8K5N0,52350,1677,21776659,0.30617599999999995
Reign of Fire,Wg7bjwEXp7Y,1419,90,1536206,0.12192008928571421
Star Trek: Nemesis,FckGQzqXgpE,491,30,433219,0.10378294314381263
Big Fat Liar,fki-LTswICw,2715,120,836796,0.130214156626506
Return to Never Land,BhJk8IsXpG0,755,61,743136,0.2469978723404255
The Tuxedo,RHAOLihH58s,458,34,547591,0.271531343283582
Like Mike,33MtR-g4Jcg,17755,1317,7599257,0.199802016129032
Unfaithful,1i0-inOd4Jw,1089,361,3519199,0.14216333333333334
The Count of Monte Cristo,gzRSVl8UewM,,,815618,0
Drumline,92E56wK2Ftk,775,65,811556,0.2323953703703704
The Time Machine,3_8WZxHScMk,12214,208,2533893,0.13843999999999998
Jackass: The Movie,_MSrAwfagG4,136245,4393,25997593,0.2745551999999997
Stuart Little 2,ZzuuziqAzXk,,,1985029,0.17110666666666668
About Schmidt,G-dafG40eGU,321,20,204372,0.1678833333333333
Changing Lanes,UvIwotyCFuo,164,19,184179,0.14482083333333334
Insomnia,ZuiqqRtXTz0,101,3,81312,0.3351508196721311
Divine Secrets of the Ya-Ya Sisterhood,TEgMH16DYN8,323,19,278538,0.3516761904761905
John Q.,w-0_tN6O-5k,1116,51,487740,0.13920781250000003
Spirit: Stallion of the Cimarron,kMwDLu5diTM,3172,1628,2167107,0.05285408388520966
The Rookie,Heoa-AI42bA,770,52,633323,0.16651898734177212
Barbershop,l2vPDGStL4k,12421,757,3758237,0.11333846153846146
Gangs of New York,ADmX9eMEV9U,4093,223,1855166,0.0533366
We Were Soldiers,h0yUlbAt8Kk,1063,72,1056420,-0.11569320000000008
Snow Dogs,zz7TGf1awDo,4682,93,1310855,0.11996129032258067
Blade II,pv2qb66PbUg,42547,522,2711563,0.1086904
Spy Kids 2: The Island of Lost Dreams,ZNzVgqv5MtQ,12018,3617,12361804,0.055235636363636376
The Scorpion King,hlNvdfv76WA,26416,4307,24766620,0.08244939759036145
Red Dragon,DqQe3OrsMKI,5049,267,3035480,0.24048906882591087
Space Station 3-D (IMAX),WzbHi7Lbz00,969,27,276155,0
Two Weeks Notice,1YG-vYfz8yM,6021,127,2381059,0.2715107692307693
Maid in Manhattan,lYT12-NQUag,1532,74,1209513,0.2759213017751477
Panic Room,O7a-hmoh6Jw,5365,593,2622535,-0.04396419753086418
Road to Perdition,IjbSYkY5hVA,1351,54,1456808,0.28682455621301783
8 Mile,F2hiFbuQ-Qw,61768,1170,12316262,0.03249196787148596
The Sum of All Fears,HJIF9-6D52w,353,37,568333,-0.00909871794871796
The Bourne Identity,F4gJsKZvqE4,50184,2261,14768943,0.07072226720647773
Mr. Deeds,HaO8f_eA4aM,1011,116,931623,0.286975816993464
Sweet Home Alabama,UbuvFMvytu4,10851,761,5151482,0.09654130434782608
The Ring,JF1rLFCdewU,25490,2010,16005297,0.17406379999999988
Minority Report,q2bmImPNKbM,,,1524473,0
The Santa Clause 2,t067u2Jnks0,1516,119,1373347,0.1885651245551602
XXX,MQEFmHsseaU,42545,3938,15697167,0.11928339999999993
Lilo & Stitch,TtNEL4WgS_c,14735,1150,14624421,0.24793419999999988
Scooby-Doo,YY5KxPI6ApI,11270,1333,7272474,0.10132832369942198
Die Another Day,P0VyXWDrv_Y,747,101,896328,0.1575638461538459
Catch Me If You Can,Zi-XFUZ5EL4,18961,446,3717321,0.23201359999999985
Chicago,lyYUp5I3LRI,2319,680,7850217,0.16510097087378645
Ice Age,TzzGPfVx32M,19558,3231,16480927,0.19048839999999972
Men in Black II,IyaFEBI_L24,68078,1271,17424043,0.23538739999999977
Austin Powers in Goldmember,zDXn2aDhQro,513,2009,425698,-0.036683199999999985
Signs,Jit3YhGx5pU,31141,1535,7638871,0.31350079999999986
My Big Fat Greek Wedding,JQ-1Ts3BChM,7385,373,4975634,0.31791522198731537
Harry Potter and the Chamber of Secrets,K1KPcXRMMo4,34236,1147,5472135,0.11385959999999987
Star Wars: Episode II - Attack of the Clones,WniCDigF6xo,21527,1123,5364853,0.0005945891783567091
The Lord of the Rings: The Two Towers,r5X-hFf6Bwo,8283,166,2289088,0.33488379999999995
Spider-Man,Dlf1_vuIR4I,225176,19494,81470567,0.15960959999999977
Big Shot's Funeral,0aJR9w8ILys,10,1,4325,0
A House on a Hill,f06VJSsh8II,1340,116,3564791,0.06280559999999982
Exorcism: The Movie,pCN3Ouo-Hys,57516,2953,15976175,0.021135400000000006
El Leyton,pCN3Ouo-Hys,57516,2953,15976175,0.021135400000000006
The Ballad of Bering Strait,pCN3Ouo-Hys,57516,2953,15976175,0.021135400000000006
Independent Spirits,Xj9BwLbHiNo,449,16,53799,0.2426880952380952
Wash Dry and Spin Out,Xj9BwLbHiNo,449,16,53799,0.2426880952380952
Blindness (2003),e10KJlXsxUs,9,1,12256,0.4215
Enemies of Laughter,e10KJlXsxUs,9,1,12256,0.4215
Hell's Highway,IFhDW3BYyXk,1983,94,1150372,0.14829119999999987
Dischord,ttWjmZuYa_M,34,20,202484,0.0
The Navigators,EoZ1370cU9M,13,8,16410,0.010860000000000003
The Backyard,a5vvwg48iNE,12882,735,942943,0.22270839999999983
The Work and the Story,KYz2wyBy3kc,5716,1930,7887808,0.2359759036144577
Short Eyes (Re-issue),KYz2wyBy3kc,5716,1930,7887808,0.2359759036144577
Sister Helen,QOPnTMCagw0,16,1,2879,0.82075
Journeys with George,QOPnTMCagw0,16,1,2879,0.82075
Warrior of Light,X1CCO_EY_4c,15,0,27002,0
Doctor Benny,X1CCO_EY_4c,15,0,27002,0
Forget Baghdad,z86Dhp-D9-o,42,1,8954,0.13375
Sandstorm,LWGK7gJYMwo,6420,868,548651,0.1055887550200803
Ordinary Sinner,z-LK-wiEib4,12,2,14436,-0.11109999999999998
Melvin Goes to Dinner,tFDZm3nXHAM,24,8,21602,0.24159999999999998
Jersey Guy,tL2iILHUsG0,4584,142,1630660,0.29031013698630137
Hideo Nakata's Chaos,y_zWKGO4k-s,16,1,27558,0.2083
High Times' Potluck,y_zWKGO4k-s,16,1,27558,0.2083
Kira's Reason: A Love Story,JVNpVbMU5HQ,12,3,14840,0.0
Irish Eyes,0RQQaRFQ9Ak,2339,23,91463,0.4245368932038834
Home Room,mIl-XY9t_Lw,19991,1140,5522458,0.35475472837022104
La Commune (Paris 1871),G1TiHUJE3j8,36,1,12687,0.0
Gaudi Afternoon,v6MCeZ8rLFw,7,0,4723,0
The Calling,drdf8OeBUUM,3021,136,3556792,0.1105586206896551
Blue Gate Crossing,Duc7VtZfJ7I,61,2,31206,0.5536249999999999
Pursuit of Happiness,1jre6_FBBc0,265078,8197,76454684,0.22026139999999966
Waiting for Happiness,36zkP6HSLZw,218683,3961,51142919,0.17057679999999986
Controlled Chaos,hvaPfsmaRi4,2272,37,492800,0.16957589928057554
Scorched,SDofO3P2HpE,52723,1237,13510714,0.11078879999999985
The Scoundrel's Wife,0l6aQE3NYMU,2,0,4709,0
No Turning Back,zAa_RgTeO7g,7478,74,945623,0.12918606811145497
In the Mirror of Maya Deren,cuaG1L-d-kI,74,0,15103,0
Suspended Animation,MQxPUXb7Dw4,4,5,3925,0.4215
Zero Day,7VgIayOpjEc,2057,140,809911,0.028240566037735865
Pinocchio (Italian version),7VgIayOpjEc,2057,140,809911,0.028240566037735865
Senorita Extraviada,9ZMgll8zAik,31,4,36068,-0.17965925925925927
Acts of Worship,IzyfKlxuM-c,23,2,13778,0.49112500000000003
"L'Chayim, Comrade Stalin!",IzyfKlxuM-c,23,2,13778,0.49112500000000003
El Bonaerense,rn4FpsArgAc,0,0,153,0
Kedma,rn4FpsArgAc,0,0,153,0
Nola,u0-cM2FLE0E,4029,1455,2789590,-0.007892233009708744
Rana's Wedding,VkbrcIB6Rn4,2298,374,1068495,0.18431724137931038
Manito,yrCAg7yHltc,24,0,18907,0.42353636363636366
Gasoline,KtmsmPt01jQ,1166,14,103538,0.40082500000000004
Cinemania,qUn77M2eRBM,84,16,101261,0.2083
Camera Obscura,XOINDP-bsm0,196,49,178242,-0.11240416666666665
Love Forbidden,EhiyJ8t0Hn4,73,4,37897,0.3595
Manfast,EhiyJ8t0Hn4,73,4,37897,0.3595
The Legend of Leigh Bowery,EhiyJ8t0Hn4,73,4,37897,0.3595
Unknown Pleasures,J5c4R9i5cRE,47,1,26742,0.0
Dog Days,1LpPWWwQ3jw,5978,363,2718167,0.15003579999999997
The Slaughter Rule,bo0FMvCnAO8,81,7,119716,0.34878947368421054
The Anarchist Cookbook,W9vuExMpbrM,224,12,30890,-0.03484666666666668
Millennium Mambo,cZZRfiEzCUQ,129,14,138184,0.31523749999999995
Khachaturian,yPZ2Dxk8DZs,53,2,16674,0.0
Seaside,gsVoD0pTge0,21806,1193,8145942,0.1731593186372745
7th Street,X-RA1U2rAw8,1494,130,1834908,0.05003700000000001
Wattstax: The Special Edition,X-RA1U2rAw8,1494,130,1834908,0.05003700000000001
Onmyoji,gNRotzrSVT0,4811,36,127799,0.21109999999999998
Medea,-sPHseSGr9Q,54517,3829,6287012,0.16547269076305193
Balseros,11DDeF2LX70,5,0,6960,-0.5878333333333333
Hidden in Plain Sight,09EbOVi0ycA,12083,2160,7914221,0.055660000000000036
Venus Boyz,QoJbj2Ea_Lc,1481,1631,184572,0.05899599999999999
Garmento,QoJbj2Ea_Lc,1481,1631,184572,0.05899599999999999
The Journey,P9LHzVEPodg,157463,4781,11628292,0.14894019999999997
"Muhammad Ali, The Greatest",STuHQ5HpmEE,11131,244,881622,0.2124045197740112
The Guys,COvnHv42T-A,278432,18090,53727652,0.1481155999999999
Almost Salinas,COvnHv42T-A,278432,18090,53727652,0.1481155999999999
Japon,N0p1t-dC7Ko,10092,389,2594530,0.0340204
Fulltime Killer,VhPv8Zu1OVs,78,4,67226,0.07327727272727273
American Storytellers,Lfr5sE_6qgo,69,1,8878,0.43839999999999996
Luster,iBJL3rqjR0U,524,25,176992,0.21139000000000002
18 ans apres,0moY4hgbrMs,5,0,6931,0.0
Nine Dead Gay Guys,ONgSyZlB1zQ,7,1,9186,0.8064
Everybody Says I'm Fine!,MbcaFL2gJ7s,117,10,86223,0.5240666666666667
Beyond Vanilla,MbcaFL2gJ7s,117,10,86223,0.5240666666666667
Snowboarder,kh29_SERH0Y,75367,1059,16752257,0.21544507042253513
P.S. Your Cat is Dead,KZaXc_xU0I0,4,1,1023,0
Teknolust,g-LcGB5y-hg,32,3,34589,0.1851333333333333
Hotel,FAaDYzDDUvw,78835,7916,42360648,0.1554863999999999
Gang of Roses,yY1tsTzt4c8,191,152,111642,-0.06726734693877552
The Sea is Watching,Ohmv--8vRTE,60,2,22512,0.30361000000000005
Under the Skin of the City,Ohmv--8vRTE,60,2,22512,0.30361000000000005
Sans Soleil (Re-issue),Ohmv--8vRTE,60,2,22512,0.30361000000000005
In My Skin,_9bEMjIRNC4,9355,6006,16292727,0.07161119999999996
Porn Theatre,_9bEMjIRNC4,9355,6006,16292727,0.07161119999999996
Garage Days,3H1iVGFqOhM,75,2,33219,0
Fanfan la Tulipe,yPEwaB7-GXk,19,0,20009,0
Bolivia,ZLWQJ-hwyEs,26,8,22927,0.005500000000000001
Martin and Orloff,KxbRIzqXwo4,25,1,13760,0.66345
A Decade Under the Influence,mlE9G8NnIqU,10,2,8173,0.0
The Event,Tup-5yOcJuM,54168,2038,4207939,0.17630719999999986
From Here to Eternity (50th Anniversary),Tup-5yOcJuM,54168,2038,4207939,0.17630719999999986
Out of Control,7c2_B_cWK_M,3473,66,1566480,0.2553635999999997
This Thing of Ours,LBdIcvv864I,1516,25,275198,0.2967457983193275
Millennium Actress,vpGrD5wUzKE,1386,18,491942,0.24853916666666656
Bollywood/Hollywood (USA),js3N8e8InnY,71,2,92270,0.14131666666666667
Girlhood,AabCFCREVbQ,430,44,317866,0.17731111111111109
The Butterfly,B8_dgqfPXFg,5795,179,2622694,0.17803696969696947
Power Trip,nJSNJDn4Puc,1005,14,146924,0.2817613707165107
My Flesh and Blood,i6VFPI7HnwY,304,72,264788,-0.003407042253521119
Secret Lives,i-80SGWfEjM,100664,3490,25029964,0.2248670020120721
Love the Hard Way,KR4llbJnK_Q,123,9,163430,0.2617350000000001
Suddenly,aUCRSvEtXtk,7398,162,1019591,0.18867139999999985
Au Hasard Balthazar (Re-issue),aUCRSvEtXtk,7398,162,1019591,0.18867139999999985
Munnabhai Mbbs,Vrt95ZknEUo,,,3523075,0
Confusion of Genders,BC-91qs1aIc,44,8,49099,0.15589999999999998
Zus & Zo,BC-91qs1aIc,44,8,49099,0.15589999999999998
AKA,vIu85WQTPRc,144309,5507,37302364,0.1512877999999999
A Family Affair,JBAfEYLWfy4,97,22,53393,0.03777419354838708
Herod's Law,Qox7XGR8zHo,323,8,73000,-0.017304761904761896
Boys Life 4: Four Play,UefNqC7J_Cg,11,2,18998,0.8455
Hukkle,HWODMThj0Vo,10,1,9020,0
Dracula: Pages from a Virgin's Diary,HrnSrhKG-XU,74,5,27236,0.40164999999999995
Dorm Daze,v3BlmKAboyk,54,14,141315,0
Kart Racer,gG1ex0AAU5c,77759,10341,43131271,0.04365282258064516
The Embalmer,2iGFbJfpS7Q,22,1,6936,-0.31526666666666664
Only the Strong Survive,tJRLI_O9Reo,166,4,51268,0.20964666666666668
House of Fools,_EKMwEWnKlk,136,9,47396,0.3038304347826087
Prey for Rock and Roll,jtxz0ws6Irw,33,7,23784,0.19000000000000003
Eyes Without a Face (Re-issue),jtxz0ws6Irw,33,7,23784,0.19000000000000003
The Young Unknowns,AAil42eK044,90,0,19867,0.23327272727272727
Down and Out with the Dolls,9Z8ylrdrrjk,18,1,5679,0.2347
Carnage,tEK-cJrYC-I,11558,8428,5530296,-0.07057620000000003
The Good Old Naughty Days,tEK-cJrYC-I,11558,8428,5530296,-0.07057620000000003
Chihwaseon,-tpg2Pq_rH8,16242,4847,5212572,0.023463000000000067
Pinjar,DNXz7eLgx10,9,0,12747,0
What Alice Found,K3X-K2meDEo,7,9,16461,0.35273333333333334
Dopamine,MqC0YTKD12A,176,2,61619,0.21116363636363636
Small Voices,y7RhKpn-CBw,25,0,18944,-0.5719
Manic,VYQNnrccbj8,74674,3774,7861153,0.19316839999999982
The Son,Q0CbN8sfihY,758394,33272,50350084,0.05475920000000002
Todo el Poder,pOsMMutM8C0,24101,426,3554245,-0.010022088353413661
Dummy,FEo2ipzypTQ,468648,7975,20653398,0.1633873999999999
New Suit,DiTECkLZ8HM,335745,20283,27685515,0.16610399999999978
Cet Amour-La,DiTECkLZ8HM,335745,20283,27685515,0.16610399999999978
Returner,xEuM4IUFWu8,72874,5112,15048623,0.11018430583500995
The Sea,fIHH5-HVS9o,301021,14550,42767325,0.14896800804828966
So Close,jgp8rR2fykU,1039,42,377637,0.08777647058823534
How the West Was Won (re-issue),jgp8rR2fykU,1039,42,377637,0.08777647058823534
The Princess Blade,T7siAEiySqo,82,12,86941,0.15910000000000002
Don't Tempt Me,08VC7J8iIB0,38,6,49437,0
Made-Up,AEBIJRAkujM,22017,1793,11632173,0.19656859999999984
Anything But Love,qLrBP5NuKGc,4,0,2238,0.3802
The Hebrew Hammer,4a6WAzstGmA,,,129687,0
In This World,6ZfuNTqbHE8,3270759,76067,188704392,0.07572000000000001
"Where's the Party, Yaar?",Ax3gX0cAWFI,5,3,12383,0.6166
Autumn Spring,az5EBwQdemw,2773,62,654523,0.07570331950207473
A Woman is a Woman,1Q8fG0TtVAY,223793,8719,26027380,0.2745639999999999
Dum,lFZpPpSU3k0,10296,829,4590282,0.3970972000000002
Emerald Cowboy,dXdVIXHa0HI,4156,294,1412188,0
Stevie,HwXbtZXjbVE,45841,4231,18140845,0.23876299999999975
XX/XY,91Po10i-wu8,,,432370,0
Ten,MU4QL-VwDlc,72174,15577,13238260,0.13333039999999996
Fellini: I'm a Born Liar,opyAY4GeoFo,15,1,4761,0
Bhoot,zhn2aBvv2BQ,1075,343,1105734,0.022136312849162017
Il Cuore Altrove,6Alzr1Kw5Gc,14,0,12380,0.0
The Other Side of the Bed,UF5B0ALlHXw,25,11,28470,0
I Vitelloni,O85C952ueSU,69,4,38553,0.0
Till Human Voices Wake Us,s6qw2NeoV_8,122,2,40899,0.5182000000000001
Tycoon (2003),PJHTMZHGV08,16,7,14912,0.41415
Green Card Fever,JkB9NBoHrLw,182,9,133806,0.0017916666666666578
People I Know,UW8Zyt8SF_U,30484,537,3254198,0.11830439999999996
September 11,CikoxQ4ytI4,37369,1232,10404595,0.1932136178861787
Friends and Family,UyjnzhXJlHU,1736,575,640637,-0.09210242424242426
Touchez Pas Au Grisbi (Re-issue),UyjnzhXJlHU,1736,575,640637,-0.09210242424242426
Darna Mana Hai,mwQbfRhAWio,9,18,13534,0.0
1+1=11,fEzWvEoD9ew,7179,1192,2494472,0.20356039999999975
Concert for George,NP-K4hKdmjU,691,13,82467,0.3785235294117647
Open Hearts,JyFbSMfEOhA,166,9,166499,0.4862181818181819
Super Sucker,MnF4SpS9gUw,12837,746,2933635,0.1692008
Marooned in Iraq,OfkHCDl3kLM,27,0,15338,0.21913999999999997
Girls Will Be Girls,HjGkB_oWTe0,55069,3121,9215666,0.14433286573146278
Bon Voyage (Canada),HjGkB_oWTe0,55069,3121,9215666,0.14433286573146278
Stoked: The Rise and Fall of Gator,7jE61BzKmgQ,10393,1516,4978032,0.19654212678936606
May,nbp3Ra3Yp74,127229,8918,37026778,0.18920719999999988
Charlotte Sometimes,Syesvh_jUVQ,19,2,14299,0.20950000000000002
Mondays in the Sun,ZjOf-5moI5s,16,0,19516,-0.2023
The Revolution Will Not Be Televised,tlG0nyE_Om0,16,1,9259,-0.16534
Billabong Odyssey,7z-4v7JqFYg,37,4,38841,-0.0975
Friday Night,VcSosCe0B-A,51512,3724,28477512,0.27363822937625726
Km. 0,1GnCKiDhpmM,1482,575,1594733,0.20750246913580248
Washington Heights,yWI39TiiuU0,22,7,22139,0.29085
Gigantic: A Tale of Two Johns,YH-sD7OQ1gQ,168,9,18662,-0.0023411764705882254
The Fassbinder Series,YH-sD7OQ1gQ,168,9,18662,-0.0023411764705882254
Modern Times (Re-issue),YH-sD7OQ1gQ,168,9,18662,-0.0023411764705882254
Red Betsy,WOHfiGxPW4I,58,20,57197,-0.06012222222222222
On Line,6ZfuNTqbHE8,3270763,76066,188705317,0.07572000000000002
Hangman's Curse,9WNaIYPVo9s,23,10,17399,-0.16743333333333332
Once Upon a Time in the Midlands,-8Eh2NylXq8,35,6,22406,0.16508571428571428
No Good Deed,PWsXQKv6UiA,160654,32061,27466576,0.09611279999999997
The Flower of Evil,cbq3hniRQ04,15,0,8624,0
The Girl from Paris,uy5I0EwSmFQ,36,0,3095,0.0
Lilya 4Ever,zqrQBJNDMgo,878,44,707761,0
Lost Boys of Sudan,c2tI5zW3IU8,4175,246,1693936,0.22653657587548617
Taking Sides,8mCQCXd8JyA,93,6,38157,0.0
Le Papillon,lW_IWHw3z-U,514,39,379577,0.2165980769230769
The Heart of Me,1Hbqmu9oo5M,661,49,285666,0.11531333333333332
Madame Sata,U2oqh0DqCas,356,21,203003,0.013318918918918924
Postmen in the Mountains,I-5jtrc3vvo,45,0,18352,0.5122833333333333
Chaos,ENSjt4naxlE,10397,298,3287423,0.2598491477272726
Levity,qNtrRnyav1Y,,,18599,0
Bus 174,zmG9_rr2j8Y,102,3,107431,0.03856153846153847
Steal (a.k.a. Riders),xx8VdGbglSU,89,12,121012,0.0837
Kuch Naa Kaho,nZ9WMf4xQ5Y,107,2,141454,0.145725
demonlover,J_hGBYCJlFg,31,3,66617,-0.1909
Far Side of the Moon (Canada),qBKSEwp5h1w,56,1,49896,0.30217647058823527
The Cuckoo,jjudmcSxzpc,10024,574,2023502,0.18663032128514026
Jet Lag (Canada),2WSyJgydTsA,3496,95,1617269,0.206102816901408
Civil Brand,8LFcNao5HmY,,,61066,0
Gerry,G9z-H4VPk2c,10964,4459,16423837,0.08012878787878791
Stone Reader,3LkhLsk8bwU,32,1,10166,0.4532857142857143
Yossi and Jagger,KTyoVUBhjo8,2003,206,970845,0.3499729166666665
"Lucia, Lucia",N2JBjQVJ5Qg,435,165,2232207,0.4158037037037037
Amen,9OpdEKou9wY,371,66,470173,0.14443055555555556
The Battle of Shaker Heights,oulnfKJKIyg,,,39038,0
The Hero - Love Story of a Spy,jtUIPG30q5Q,2394,329,301919,0.25787000000000004
Bonhoeffer,GtEzV9jTpvI,39,2,42286,0.5485666666666666
Armaan: The Desire,uzb0xo3mSD0,72,38,66148,0.0
Khushi,sNful1JrlJw,,,3168585,0
The Trip,P9LHzVEPodg,157463,4781,11628296,0.14894019999999997
The Magdalene Sisters (Canada),P9LHzVEPodg,157463,4781,11628296,0.14894019999999997
The Gatekeeper,HdMjr8cuEy8,836,252,420260,-0.2118502202643171
Sweet Sixteen,HGLtBJupFFM,2799,91,922118,0.2620785714285714
The Safety of Objects,__zFvdSqREk,131,16,124969,0.2894836734693878
Die Mommie Die!,xzd6JTzRwH4,47,3,17393,0.0
Lawless Heart,xSb-9gvw8Ns,12,3,21708,0.48545
The Singing Detective,DKrC9Tu8gpo,288,8,164780,0.32370377358490565
Dil Ka Rishtaa,ubWrh3AWbWo,273,34,191309,0.21075
Comment Ma Mere Accoucha de Moi Durant,ubWrh3AWbWo,273,34,191309,0.21075
Buffalo Soldiers,I-cUpdiehsw,,,218958,0
City of Ghosts,jBeqGcMaC-A,1561,198,681582,-0.026129545454545444
The Animation Show,7CVxE-fXCFA,3054,31,154011,0.26916289592760173
Le Cercle Rouge (Re-issue),7CVxE-fXCFA,3054,31,154011,0.26916289592760173
Annie Brocoli dans les fonds marin,7CVxE-fXCFA,3054,31,154011,0.26916289592760173
Pride and Prejudice (2003),1dYv5u6v55Y,7092,138,1973146,0.3390945273631842
Blind Spot: Hitler's Secretary,dVBMFwhxao8,,,8583,0
My Life Without Me,jyGlkWsn-OY,582,14,349000,0.059365454545454555
Amandla!,tN8o_E_f9FQ,31527,4769,3984177,0.13571619999999998
Hawayein,sjbG_NHjmdM,39694,439,2848976,0.22773426853707388
Spun,lrWD1kVi0ME,2443,145,1502799,0.13995879999999994
Divine Intervention (2003),lrWD1kVi0ME,2443,145,1502799,0.13995879999999994
The Hard Word,ncOV7QTFHqo,6,8,26506,0.0
Lockdown,zLTOzu8N1Pg,2797,261,2852325,0.14480459999999978
The Legend of Suriyothai,2LVIU1kXUdI,122,6,79308,0.020900000000000002
Foolproof,o3qndVGGsM4,59,5,191714,0.42924545454545454
Blue Car,o3qndVGGsM4,59,5,191714,0.42924545454545454
The Housekeeper,6HBD1V6s3Bc,887,176,1192141,0.11689285714285716
Casa de Los Babys,A_-9-UItIqY,10,3,10421,0.0
Taxi 3,XLP-rf3dHOQ,142,19,391169,0.2509411764705882
Blizzard,7D1W_aH72-g,34215,998,8854198,0.2075725999999998
The Eye (2003),ETaTp6uquEc,1678,85,623819,0.0941414285714286
The Cremaster Cycle,6xWtS9HsP4U,659,52,338347,0.06439999999999999
Masked and Anonymous,jZM-yS5uCCM,155,11,83846,0.20463181818181822
Passionada,UuxWxU8qDMw,73,0,27068,0.5144666666666667
